,DATE_UTC,TIME_UTC,station,bottle_id,latitude,longitude,depth_nominal,temperature,salinity,DIC,dic_flag,TA,alkalinity_flag,pH_spectro_total_lab,pH_spectro_temperature,pH_spectro_flag,nitrate,nitrite,ammonia,phosphate,silicate,doc,datetime,distance_to_shore,datenum,dayofyear,month,year
0,2018-01-23 11:27:00,2018-01-23 11:27:00,WALCRN2,2018005572,51.5489,3.4108,3.5,5.46,31.23,2329.6,2,2454.3,2,7.735,23.2,2,41.66,0.32,4.05,0.97,23.08,128.1,2018-01-23 11:27:00,2.53447429996971,17554.477083333335,23,1,2018
1,2018-02-13 16:12:00,2018-02-13 16:12:00,WALCRN2,2018005573,51.5489,3.4108,3.5,4.8,31.45,2324.1,2,2455.3,2,7.737,23.3,2,47.27,0.38,2.61,1.05,22.7,129.5,2018-02-13 16:12:00,2.53447429996971,17575.675,44,2,2018
2,2018-03-15 07:28:00,2018-03-15 07:28:00,WALCRN2,2018005574,51.5489,3.4108,3.5,4.14,31.3,2263.0,2,2433.6,2,7.857,23.1,2,33.09,0.35,4.71,0.31,9.51,97.6,2018-03-15 07:28:00,2.53447429996971,17605.31111111111,74,3,2018
3,2018-04-18 22:14:00,2018-04-18 22:14:00,WALCRN2,2018005575,51.5489,3.4108,3.5,9.17,31.71,2160.7,2,2464.4,2,8.107,22.7,2,17.31,0.22,0.51,0.12,0.65,120.6,2018-04-18 22:14:00,2.53447429996971,17639.92638888889,108,4,2018
4,2018-05-16 10:52:00,2018-05-16 10:52:00,WALCRN2,2018005576,51.5489,3.4108,3.5,12.86,31.76,2020.1,2,2441.2,2,8.259,24.4,2,0.43,0.1,0.92,0.15,1.71,176.9,2018-05-16 10:52:00,2.53447429996971,17667.452777777777,136,5,2018
5,2018-06-11 16:01:00,2018-06-11 16:01:00,WALCRN2,2018005577,51.5489,3.4108,3.5,15.67,31.9,2147.8,2,2435.9,2,8.057,24.4,2,0.0,0.14,0.82,0.23,0.7,119.8,2018-06-11 16:01:00,2.53447429996971,17693.66736111111,162,6,2018
6,2018-07-18 17:25:00,2018-07-18 17:25:00,WALCRN2,2018005578,51.5489,3.4108,3.5,19.95,31.75,,9,2476.4,2,8.019,24.4,2,0.22,0.27,1.06,0.22,1.02,146.1,2018-07-18 17:25:00,2.53447429996971,17730.725694444445,199,7,2018
7,2018-08-16 21:30:00,2018-08-16 21:30:00,WALCRN2,2018005579,51.5489,3.4108,3.5,20.69,31.92,,9,,9,,,9,2.93,0.82,6.86,0.87,13.91,146.0,2018-08-16 21:30:00,2.53447429996971,17759.895833333332,228,8,2018
8,2018-09-12 11:06:00,2018-09-12 11:06:00,WALCRN2,2018005580,51.5489,3.4108,3.5,18.7,32.38,2202.8,2,2426.3,2,7.927,25.0,2,1.24,0.36,2.63,0.41,6.17,76.3,2018-09-12 11:06:00,2.53447429996971,17786.4625,255,9,2018
9,2018-10-17 10:59:00,2018-10-17 10:59:00,WALCRN2,2018005581,51.5489,3.4108,3.5,16.48,32.55,2211.5,2,2423.6,2,7.884,25.0,2,1.12,0.26,1.98,0.37,3.37,98.9,2018-10-17 10:59:00,2.53447429996971,17821.45763888889,290,10,2018
10,2018-11-12 20:11:00,2018-11-12 20:11:00,WALCRN2,2018005582,51.5489,3.4108,3.5,11.18,32.41,2276.0,2,2425.6,2,7.735,25.0,2,6.5,0.54,5.94,0.65,8.74,102.7,2018-11-12 20:11:00,2.53447429996971,17847.84097222222,316,11,2018
11,2018-12-10 22:57:00,2018-12-10 22:57:00,WALCRN2,2018005583,51.5489,3.4108,3.5,8.41,32.59,2280.9,2,2428.5,2,7.739,25.0,2,8.49,0.53,7.9,0.74,8.22,108.7,2018-12-10 22:57:00,2.53447429996971,17875.95625,344,12,2018
12,2018-01-23 09:55:00,2018-01-23 09:55:00,WALCRN20,2018005584,51.6586,3.2206,3.5,6.3,33.6,2212.6,2,2364.2,2,7.779,23.2,2,22.32,0.39,2.69,0.56,11.48,101.5,2018-01-23 09:55:00,20.051805805046,17554.413194444445,23,1,2018
13,2018-02-13 17:26:00,2018-02-13 17:26:00,WALCRN20,2018005585,51.6586,3.2206,3.5,6.0,33.12,2257.3,2,2397.5,2,7.758,23.2,2,29.5,0.57,1.3,0.8,13.19,96.3,2018-02-13 17:26:00,20.051805805046,17575.72638888889,44,2,2018
14,2018-03-15 06:02:00,2018-03-15 06:02:00,WALCRN20,2018005586,51.6586,3.2206,3.5,4.06,33.12,2275.3,2,2429.8,2,7.804,23.1,2,35.69,0.29,1.19,0.49,11.48,100.2,2018-03-15 06:02:00,20.051805805046,17605.25138888889,74,3,2018
15,2018-04-18 22:25:00,2018-04-18 22:25:00,WALCRN20,2018005587,51.6586,3.2206,3.5,8.37,32.84,2135.7,2,2430.5,2,8.089,22.7,2,9.68,0.2,0.31,0.14,1.54,107.3,2018-04-18 22:25:00,20.051805805046,17639.934027777777,108,4,2018
16,2018-05-16 09:59:00,2018-05-16 09:59:00,WALCRN20,2018005588,51.6586,3.2206,3.5,12.48,32.08,2051.0,2,2438.7,2,8.212,24.2,2,0.4,0.1,0.75,0.13,2.33,138.5,2018-05-16 09:59:00,20.051805805046,17667.41597222222,136,5,2018
17,2018-06-11 16:48:00,2018-06-11 16:48:00,WALCRN20,2018005589,51.6586,3.2206,3.5,15.24,32.4,2201.4,2,2434.7,2,8.014,24.3,3,0.0,0.07,0.48,0.23,0.44,112.4,2018-06-11 16:48:00,20.051805805046,17693.7,162,6,2018
18,2018-07-18 16:13:00,2018-07-18 16:13:00,WALCRN20,2018005590,51.6586,3.2206,3.5,19.31,32.23,2212.0,2,2439.6,2,7.978,24.6,2,0.16,0.21,1.48,0.19,0.93,126.3,2018-07-18 16:13:00,20.051805805046,17730.675694444446,199,7,2018
19,2018-08-16 22:45:00,2018-08-16 22:45:00,WALCRN20,2018005591,51.6586,3.2206,3.5,20.9,32.47,,9,,9,,,9,0.89,0.35,1.47,0.36,7.37,126.1,2018-08-16 22:45:00,20.051805805046,17759.947916666668,228,8,2018
20,2018-09-12 09:45:00,2018-09-12 09:45:00,WALCRN20,2018005592,51.6586,3.2206,3.5,18.8,33.12,2172.8,2,2415.3,2,7.955,25.0,2,0.3,0.02,0.23,0.26,2.08,107.9,2018-09-12 09:45:00,20.051805805046,17786.40625,255,9,2018
21,2018-10-17 09:45:00,2018-10-17 09:45:00,WALCRN20,2018005593,51.6586,3.2206,3.5,16.2,32.02,2193.0,2,2422.9,2,7.931,25.0,2,0.11,0.03,0.26,0.24,1.87,65.1,2018-10-17 09:45:00,20.051805805046,17821.40625,290,10,2018
22,2018-11-12 21:21:00,2018-11-12 21:21:00,WALCRN20,2018005594,51.6586,3.2206,3.5,12.08,33.01,2235.3,2,2418.5,2,7.84,25.0,2,3.82,0.41,2.57,0.43,4.13,99.1,2018-11-12 21:21:00,20.051805805046,17847.889583333334,316,11,2018
23,2018-12-11 00:21:00,2018-12-11 00:21:00,WALCRN20,2018005595,51.6586,3.2206,3.5,8.87,33.46,2242.3,2,2398.0,2,7.757,25.0,2,8.27,0.37,5.68,0.55,6.54,75.3,2018-12-11 00:21:00,20.051805805046,17876.014583333334,345,12,2018
24,2018-01-23 06:20:00,2018-01-23 06:20:00,WALCRN70,2018005596,51.9569,2.6792,3.5,8.38,35.27,2142.0,2,2319.9,2,7.83,23.2,2,7.4,1.94,0.08,0.51,3.08,78.3,2018-01-23 06:20:00,69.90792607404299,17554.26388888889,23,1,2018
25,2018-02-13 20:29:00,2018-02-13 20:29:00,WALCRN70,2018005597,51.9569,2.6792,3.5,7.8,35.21,2148.2,2,2332.7,2,7.84,23.4,2,7.79,0.08,0.24,0.44,2.94,79.7,2018-02-13 20:29:00,69.90792607404299,17575.85347222222,44,2,2018
26,2018-03-14 20:00:00,2018-03-14 20:00:00,WALCRN70,2018005598,51.9569,2.6792,3.5,6.36,34.9,2140.1,2,2342.7,2,7.889,23.3,2,6.69,0.31,0.7,0.23,0.24,171.0,2018-03-14 20:00:00,69.90792607404299,17604.833333333332,73,3,2018
27,2018-04-19 02:21:00,2018-04-19 02:21:00,WALCRN70,2018005599,51.9569,2.6792,3.5,8.46,35.03,2078.3,2,2347.2,2,8.025,22.8,2,0.26,0.05,0.08,0.14,0.26,191.4,2018-04-19 02:21:00,69.90792607404299,17640.097916666666,109,4,2018
28,2018-05-16 08:02:00,2018-05-16 08:02:00,WALCRN70,2018005600,51.9569,2.6792,3.5,10.91,34.2,2033.7,2,2337.2,2,8.074,24.2,2,,,,,,100.8,2018-05-16 08:02:00,69.90792607404299,17667.334722222222,136,5,2018
29,2018-06-11 18:48:00,2018-06-11 18:48:00,WALCRN70,2018005601,51.9569,2.6792,3.5,13.25,34.24,2086.7,2,2332.4,2,7.968,24.2,2,0.04,0.05,0.29,0.19,0.54,82.3,2018-06-11 18:48:00,69.90792607404299,17693.783333333333,162,6,2018
30,2018-07-18 13:23:00,2018-07-18 13:23:00,WALCRN70,2018005602,51.9569,2.6792,3.5,17.17,34.67,2109.6,2,2338.1,2,7.829,24.4,3,0.47,0.14,0.47,0.22,0.29,101.2,2018-07-18 13:23:00,69.90792607404299,17730.557638888888,199,7,2018
31,2018-08-17 02:31:00,2018-08-17 02:31:00,WALCRN70,2018005603,51.9569,2.6792,3.5,19.27,34.64,,9,,9,,,9,0.29,0.13,0.29,0.19,1.64,85.7,2018-08-17 02:31:00,69.90792607404299,17760.10486111111,229,8,2018
32,2018-09-12 06:37:00,2018-09-12 06:37:00,WALCRN70,2018005604,51.9569,2.6792,3.5,18.4,34.89,2106.9,2,2324.9,2,7.899,25.0,2,0.1,0.01,0.08,0.24,0.9,70.8,2018-09-12 06:37:00,69.90792607404299,17786.275694444445,255,9,2018
33,2018-10-17 06:45:00,2018-10-17 06:45:00,WALCRN70,2018005605,51.9569,2.6792,3.5,16.79,35.01,2099.1,2,2320.3,2,7.906,25.0,2,1.3,0.13,0.29,0.18,0.65,35.5,2018-10-17 06:45:00,69.90792607404299,17821.28125,290,10,2018
34,2018-11-13 00:18:00,2018-11-13 00:18:00,WALCRN70,2018005606,51.9569,2.6792,3.5,13.9,35.02,2120.7,2,2322.7,2,7.86,25.0,2,1.23,0.98,0.0,0.31,2.15,67.3,2018-11-13 00:18:00,69.90792607404299,17848.0125,317,11,2018
35,2018-12-11 03:51:00,2018-12-11 03:51:00,WALCRN70,2018005607,51.9569,2.6792,3.5,11.55,34.95,2133.3,2,2312.7,2,7.807,25.0,2,2.77,0.21,1.97,0.37,3.52,49.6,2018-12-11 03:51:00,69.90792607404299,17876.160416666666,345,12,2018
36,2018-01-23 13:16:00,2018-01-23 13:16:00,SCHOUWN10,2018005608,51.72,3.4953,3.5,5.87,32.54,2254.5,2,2407.2,2,,,9,31.43,0.31,7.22,0.63,16.95,91.4,2018-01-23 13:16:00,14.65796636137044,17554.55277777778,23,1,2018
37,2018-02-13 14:14:00,2018-02-13 14:14:00,SCHOUWN10,2018005609,51.72,3.4953,3.5,5.6,32.9,2237.9,2,2385.4,2,7.772,23.2,2,29.37,0.52,2.16,0.85,13.56,101.6,2018-02-13 14:14:00,14.65796636137044,17575.593055555557,44,2,2018
38,2018-03-15 09:05:00,2018-03-15 09:05:00,SCHOUWN10,2018005610,51.72,3.4953,3.5,3.89,32.17,2218.9,2,2399.7,2,7.877,23.1,2,23.63,0.33,2.86,0.12,3.36,90.7,2018-03-15 09:05:00,14.65796636137044,17605.378472222223,74,3,2018
39,2018-04-18 20:18:00,2018-04-18 20:18:00,SCHOUWN10,2018005611,51.72,3.4953,3.5,7.92,32.62,2125.4,2,2430.9,2,8.104,23.0,2,10.79,0.27,0.54,0.18,0.52,111.5,2018-04-18 20:18:00,14.65796636137044,17639.845833333333,108,4,2018
40,2018-05-16 12:08:00,2018-05-16 12:08:00,SCHOUWN10,2018005612,51.72,3.4953,3.5,12.09,32.24,2004.1,2,2429.5,2,8.267,24.3,2,0.29,0.17,0.65,0.19,1.85,132.6,2018-05-16 12:08:00,14.65796636137044,17667.505555555555,136,5,2018
41,2018-06-11 15:05:00,2018-06-11 15:05:00,SCHOUWN10,2018005613,51.72,3.4953,3.5,15.23,32.0,2133.8,2,2426.8,2,8.088,24.4,3,0.04,0.1,0.58,0.11,0.54,135.7,2018-06-11 15:05:00,14.65796636137044,17693.628472222223,162,6,2018
42,2018-07-19 07:17:00,2018-07-19 07:17:00,SCHOUWN10,2018005614,51.72,3.4953,3.5,19.17,32.15,2172.3,2,2435.0,2,8.011,24.5,2,1.19,0.13,1.07,0.16,0.41,129.1,2018-07-19 07:17:00,14.65796636137044,17731.303472222222,200,7,2018
43,2018-08-16 19:50:00,2018-08-16 19:50:00,SCHOUWN10,2018005615,51.72,3.4953,3.5,21.01,32.2,,9,,9,,,9,0.89,0.2,2.05,0.39,5.52,125.0,2018-08-16 19:50:00,14.65796636137044,17759.82638888889,228,8,2018
44,2018-09-12 13:14:00,2018-09-12 13:14:00,SCHOUWN10,2018005616,51.72,3.4953,3.5,18.97,32.75,2181.5,2,2428.1,2,7.963,25.0,2,0.15,0.0,0.08,0.22,1.35,72.2,2018-09-12 13:14:00,14.65796636137044,17786.55138888889,255,9,2018
45,2018-10-17 12:42:00,2018-10-17 12:42:00,SCHOUWN10,2018005617,51.72,3.4953,3.5,16.44,33.25,2174.2,2,2417.8,2,7.947,25.0,2,0.34,0.09,0.18,0.24,1.54,108.6,2018-10-17 12:42:00,14.65796636137044,17821.529166666667,290,10,2018
46,2018-11-12 18:24:00,2018-11-12 18:24:00,SCHOUWN10,2018005618,51.72,3.4953,3.5,11.6,32.59,2251.2,2,2421.6,2,7.808,25.0,2,5.15,0.47,4.24,0.63,7.13,94.1,2018-11-12 18:24:00,14.65796636137044,17847.766666666666,316,11,2018
47,2018-12-10 21:35:00,2018-12-10 21:35:00,SCHOUWN10,2018005619,51.72,3.4953,3.5,8.52,32.83,2266.0,2,2423.7,2,7.733,25.0,2,8.95,0.4,5.55,0.62,7.03,87.5,2018-12-10 21:35:00,14.65796636137044,17875.899305555555,344,12,2018
48,2018-01-23 15:17:00,2018-01-23 15:17:00,GOERE2,2018005620,51.8469,3.9167,3.5,5.84,30.02,2269.4,2,2390.8,2,7.735,23.2,2,44.98,0.29,3.82,0.83,25.3,104.9,2018-01-23 15:17:00,2.685332580971435,17554.636805555554,23,1,2018
49,2018-02-13 11:59:00,2018-02-13 11:59:00,GOERE2,2018005621,51.8469,3.9167,3.5,5.4,30.98,2247.7,2,2377.7,2,7.752,23.4,2,40.13,0.48,3.66,0.87,19.39,112.0,2018-02-13 11:59:00,2.685332580971435,17575.499305555557,44,2,2018
50,2018-03-15 11:06:00,2018-03-15 11:06:00,GOERE2,2018005622,51.8469,3.9167,3.5,4.33,31.53,2212.2,2,2415.4,2,7.928,23.4,2,22.94,0.38,1.35,0.07,3.65,95.6,2018-03-15 11:06:00,2.685332580971435,17605.4625,74,3,2018
51,2018-04-18 18:28:00,2018-04-18 18:28:00,GOERE2,2018005623,51.8469,3.9167,3.5,8.51,31.12,2150.5,2,2458.4,2,8.126,22.9,2,16.93,0.27,0.83,0.15,0.57,165.2,2018-04-18 18:28:00,2.685332580971435,17639.769444444446,108,4,2018
52,2018-05-16 13:27:00,2018-05-16 13:27:00,GOERE2,2018005624,51.8469,3.9167,3.5,12.48,30.2,2192.8,2,2459.9,2,8.031,24.2,2,8.45,0.25,1.55,0.25,3.47,150.4,2018-05-16 13:27:00,2.685332580971435,17667.560416666667,136,5,2018
53,2018-06-11 13:37:00,2018-06-11 13:37:00,GOERE2,2018005625,51.8469,3.9167,3.5,15.51,30.02,2201.4,2,2463.2,2,8.025,24.0,2,3.34,0.36,3.17,0.24,3.84,161.6,2018-06-11 13:37:00,2.685332580971435,17693.567361111112,162,6,2018
54,2018-07-19 08:41:00,2018-07-19 08:41:00,GOERE2,2018005626,51.8469,3.9167,3.5,20.21,29.75,2220.7,2,2450.3,2,7.972,24.3,2,1.02,0.48,5.52,0.58,7.71,145.1,2018-07-19 08:41:00,2.685332580971435,17731.361805555556,200,7,2018
55,2018-08-16 17:29:00,2018-08-16 17:29:00,GOERE2,2018005627,51.8469,3.9167,3.5,20.11,30.58,,9,,9,,,9,1.03,0.42,3.85,0.71,7.24,135.1,2018-08-16 17:29:00,2.685332580971435,17759.72847222222,228,8,2018
56,2018-09-12 15:11:00,2018-09-12 15:11:00,GOERE2,2018005628,51.8469,3.9167,3.5,18.24,31.02,2244.6,2,2440.2,2,7.875,25.0,2,1.85,0.62,5.98,0.75,9.69,64.1,2018-09-12 15:11:00,2.685332580971435,17786.63263888889,255,9,2018
57,2018-10-17 14:20:00,2018-10-17 14:20:00,GOERE2,2018005629,51.8469,3.9167,3.5,16.77,30.98,2206.8,2,2436.1,2,7.948,25.0,2,1.15,0.22,1.96,0.29,3.76,59.9,2018-10-17 14:20:00,2.685332580971435,17821.597222222223,290,10,2018
58,2018-11-12 16:16:00,2018-11-12 16:16:00,GOERE2,2018005630,51.8469,3.9167,3.5,11.15,31.52,2273.8,2,2432.0,2,7.79,25.0,2,4.98,0.56,10.52,0.57,9.18,116.7,2018-11-12 16:16:00,2.685332580971435,17847.67777777778,316,11,2018
59,2018-12-10 19:55:00,2018-12-10 19:55:00,GOERE2,2018005631,51.8469,3.9167,3.5,8.33,32.55,2276.8,2,2428.0,2,7.752,25.0,2,9.7,0.47,7.95,0.55,8.86,93.2,2018-12-10 19:55:00,2.685332580971435,17875.82986111111,344,12,2018
60,2018-01-23 15:48:00,2018-01-23 15:48:00,GOERE6,2018005632,51.8697,3.8736,3.5,6.05,30.15,2311.7,2,2411.8,2,7.685,23.6,2,132.72,1.41,8.76,1.02,72.83,172.1,2018-01-23 15:48:00,4.769107309202577,17554.658333333333,23,1,2018
61,2018-02-13 11:20:00,2018-02-13 11:20:00,GOERE6,2018005633,51.8697,3.8736,3.5,5.4,25.31,2311.6,2,2419.8,2,7.732,23.5,2,70.57,0.63,4.58,0.83,36.95,,2018-02-13 11:20:00,4.769107309202577,17575.472222222223,44,2,2018
62,2018-03-15 11:37:00,2018-03-15 11:37:00,GOERE6,2018005634,51.8697,3.8736,3.5,4.33,31.4,2228.8,2,2424.9,2,7.908,23.3,2,41.83,0.52,2.22,0.08,13.88,108.4,2018-03-15 11:37:00,4.769107309202577,17605.484027777777,74,3,2018
63,2018-04-18 17:48:00,2018-04-18 17:48:00,GOERE6,2018005635,51.8697,3.8736,3.5,8.26,30.8,2158.7,2,2460.9,2,8.121,22.9,2,21.59,0.26,1.32,0.21,1.61,189.4,2018-04-18 17:48:00,4.769107309202577,17639.741666666665,108,4,2018
64,2018-05-16 13:59:00,2018-05-16 13:59:00,GOERE6,2018005636,51.8697,3.8736,3.5,12.16,29.79,2195.9,2,2456.1,2,8.024,24.0,2,12.42,0.17,2.16,0.17,3.46,152.9,2018-05-16 13:59:00,4.769107309202577,17667.58263888889,136,5,2018
65,2018-06-11 13:10:00,2018-06-11 13:10:00,GOERE6,2018005637,51.8697,3.8736,3.5,15.0,30.18,2193.4,2,2442.0,2,8.006,24.2,2,4.7,0.24,3.35,0.16,4.59,158.2,2018-06-11 13:10:00,4.769107309202577,17693.54861111111,162,6,2018
66,2018-07-19 09:11:00,2018-07-19 09:11:00,GOERE6,2018005638,51.8697,3.8736,3.5,19.97,29.8,2193.2,2,2439.4,2,8.007,24.4,2,0.76,0.45,5.04,0.44,5.34,141.2,2018-07-19 09:11:00,4.769107309202577,17731.38263888889,200,7,2018
67,2018-08-16 17:07:00,2018-08-16 17:07:00,GOERE6,2018005639,51.8697,3.8736,3.5,20.33,30.76,,9,,9,,,9,1.58,0.64,7.2,0.81,12.59,142.0,2018-08-16 17:07:00,4.769107309202577,17759.713194444445,228,8,2018
68,2018-09-12 15:39:00,2018-09-12 15:39:00,GOERE6,2018005640,51.8697,3.8736,3.5,18.56,30.66,2247.9,2,2442.9,2,7.878,25.0,2,3.61,0.41,5.72,0.77,9.99,134.8,2018-09-12 15:39:00,4.769107309202577,17786.652083333334,255,9,2018
69,2018-10-17 14:54:00,2018-10-17 14:54:00,GOERE6,2018005641,51.8697,3.8736,3.5,16.51,31.31,2199.5,2,2432.5,2,7.948,25.0,2,1.53,0.2,1.0,0.22,2.96,49.6,2018-10-17 14:54:00,4.769107309202577,17821.620833333334,290,10,2018
70,2018-11-12 15:36:00,2018-11-12 15:36:00,GOERE6,2018005642,51.8697,3.8736,3.5,11.51,31.45,2269.7,2,2436.9,2,7.811,25.0,2,5.33,0.45,8.3,0.56,8.67,104.8,2018-11-12 15:36:00,4.769107309202577,17847.65,316,11,2018
71,2018-12-10 19:21:00,2018-12-10 19:21:00,GOERE6,2018005643,51.8697,3.8736,3.5,8.29,32.25,2278.3,2,2432.5,2,7.751,25.0,2,9.98,0.54,9.04,0.62,9.62,110.2,2018-12-10 19:21:00,4.769107309202577,17875.80625,344,12,2018
72,2018-01-22 13:29:00,2018-01-22 13:29:00,NOORDWK2,2018005644,52.2614,4.4061,3.5,5.62,25.63,2292.1,2,2396.2,2,7.728,23.7,2,66.44,0.76,7.48,0.99,38.74,152.9,2018-01-22 13:29:00,4.2224534651269545,17553.561805555557,22,1,2018
73,2018-02-14 14:02:00,2018-02-14 14:02:00,NOORDWK2,2018005645,52.2614,4.4061,3.5,5.42,27.19,2302.3,2,2420.1,2,7.753,23.6,2,55.74,0.77,3.62,0.82,30.68,111.4,2018-02-14 14:02:00,4.2224534651269545,17576.584722222222,45,2,2018
74,2018-03-14 09:00:00,2018-03-14 09:00:00,NOORDWK2,2018005646,52.2614,4.4061,3.5,4.9,28.43,2287.9,2,2470.8,2,7.902,23.6,2,40.94,0.6,8.41,0.11,13.71,99.4,2018-03-14 09:00:00,4.2224534651269545,17604.375,73,3,2018
75,2018-04-16 13:00:00,2018-04-16 13:00:00,NOORDWK2,2018005647,52.2614,4.4061,3.5,8.11,28.25,2277.3,2,2491.3,2,7.974,23.1,2,42.27,0.36,1.3,0.17,7.01,116.1,2018-04-16 13:00:00,4.2224534651269545,17637.541666666668,106,4,2018
76,2018-05-14 13:12:00,2018-05-14 13:12:00,NOORDWK2,2018005648,52.2614,4.4061,3.5,12.19,30.0,2158.7,2,2465.1,2,8.117,24.0,2,11.52,0.35,1.62,0.22,3.76,128.4,2018-05-14 13:12:00,4.2224534651269545,17665.55,134,5,2018
77,2018-06-12 01:52:00,2018-06-12 01:52:00,NOORDWK2,2018005649,52.2614,4.4061,3.5,16.3,30.21,2154.8,2,2457.5,2,8.095,24.3,2,1.57,0.26,0.86,0.12,1.15,145.4,2018-06-12 01:52:00,4.2224534651269545,17694.077777777777,163,6,2018
78,2018-07-16 13:23:00,2018-07-16 13:23:00,NOORDWK2,2018005650,52.2614,4.4061,3.5,19.56,30.5,2212.2,2,2450.1,2,7.936,24.3,3,1.34,0.55,3.53,0.16,1.71,192.4,2018-07-16 13:23:00,4.2224534651269545,17728.557638888888,197,7,2018
79,2018-08-16 13:02:00,2018-08-16 13:02:00,NOORDWK2,2018005651,52.2614,4.4061,3.5,20.28,30.07,,9,,9,,,9,2.95,0.55,10.31,0.81,18.6,126.8,2018-08-16 13:02:00,4.2224534651269545,17759.543055555554,228,8,2018
80,2018-09-10 14:00:00,2018-09-10 14:00:00,NOORDWK2,2018005652,52.2614,4.4061,3.5,18.35,27.83,2232.4,2,2431.7,2,7.905,25.0,2,4.08,0.39,3.13,0.63,8.3,116.6,2018-09-10 14:00:00,4.2224534651269545,17784.583333333332,253,9,2018
81,2018-10-15 13:21:00,2018-10-15 13:21:00,NOORDWK2,2018005653,52.2614,4.4061,3.5,16.11,30.1,2237.2,2,2444.2,2,7.912,25.0,2,7.14,0.36,2.04,0.37,6.59,129.8,2018-10-15 13:21:00,4.2224534651269545,17819.55625,288,10,2018
82,2018-11-15 08:35:00,2018-11-15 08:35:00,NOORDWK2,2018005654,52.2614,4.4061,3.5,11.92,30.72,2280.9,2,2450.7,2,7.823,25.0,2,9.56,0.34,5.8,0.64,10.74,93.2,2018-11-15 08:35:00,4.2224534651269545,17850.35763888889,319,11,2018
83,2018-12-12 14:45:00,2018-12-12 14:45:00,NOORDWK2,2018005655,52.2614,4.4061,3.5,8.64,30.83,2318.6,2,2468.4,2,7.777,25.0,2,16.23,0.55,6.22,0.67,13.08,98.0,2018-12-12 14:45:00,4.2224534651269545,17877.614583333332,346,12,2018
84,2018-01-22 14:04:00,2018-01-22 14:04:00,NOORDWK10,2018005656,52.3022,4.3025,3.5,5.89,28.56,2231.7,2,2351.1,2,7.744,23.4,2,51.13,0.6,4.6,0.83,30.08,,2018-01-22 14:04:00,11.295637585546983,17553.58611111111,22,1,2018
85,2018-02-14 13:10:00,2018-02-14 13:10:00,NOORDWK10,2018005657,52.3022,4.3025,3.5,5.48,29.32,2257.6,2,2390.0,2,7.769,23.5,2,42.53,0.72,2.59,0.76,21.88,111.8,2018-02-14 13:10:00,11.295637585546983,17576.54861111111,45,2,2018
86,2018-03-14 09:44:00,2018-03-14 09:44:00,NOORDWK10,2018005658,52.3022,4.3025,3.5,4.31,30.58,2235.3,2,2426.9,2,7.941,22.7,2,23.88,0.4,1.78,0.06,5.11,89.4,2018-03-14 09:44:00,11.295637585546983,17604.405555555557,73,3,2018
87,2018-04-16 14:34:00,2018-04-16 14:34:00,NOORDWK10,2018005659,52.3022,4.3025,3.5,7.57,30.32,2217.6,2,2453.3,2,7.991,23.1,2,28.77,0.29,0.8,0.17,3.48,100.9,2018-04-16 14:34:00,11.295637585546983,17637.606944444444,106,4,2018
88,2018-05-14 13:42:00,2018-05-14 13:42:00,NOORDWK10,2018005660,52.3022,4.3025,3.5,11.83,30.71,2134.9,2,2440.8,2,8.098,24.1,2,9.65,0.27,0.96,0.13,2.82,120.3,2018-05-14 13:42:00,11.295637585546983,17665.570833333335,134,5,2018
89,2018-06-12 01:21:00,2018-06-12 01:21:00,NOORDWK10,2018005661,52.3022,4.3025,3.5,15.59,31.08,2127.9,2,2432.7,2,8.097,24.3,2,0.11,0.13,1.32,0.12,0.45,165.2,2018-06-12 01:21:00,11.295637585546983,17694.05625,163,6,2018
90,2018-07-16 14:32:00,2018-07-16 14:32:00,NOORDWK10,2018005662,52.3022,4.3025,3.5,18.87,31.02,2170.4,2,2436.6,2,8.047,24.4,2,0.35,0.13,0.81,0.05,0.24,147.1,2018-07-16 14:32:00,11.295637585546983,17728.605555555554,197,7,2018
91,2018-08-16 12:10:00,2018-08-16 12:10:00,NOORDWK10,2018005663,52.3022,4.3025,3.5,20.29,31.09,,9,,9,,,9,2.81,0.34,3.5,0.34,9.6,140.1,2018-08-16 12:10:00,11.295637585546983,17759.506944444445,228,8,2018
92,2018-09-10 14:40:00,2018-09-10 14:40:00,NOORDWK10,2018005664,52.3022,4.3025,3.5,18.73,31.63,2176.8,2,2421.2,2,7.972,25.0,2,0.41,0.08,1.79,0.25,2.98,41.8,2018-09-10 14:40:00,11.295637585546983,17784.61111111111,253,9,2018
93,2018-10-15 14:54:00,2018-10-15 14:54:00,NOORDWK10,2018005665,52.3022,4.3025,3.5,16.24,30.83,2207.9,2,2434.2,2,7.954,25.0,2,3.44,0.19,0.8,0.21,4.06,119.2,2018-10-15 14:54:00,11.295637585546983,17819.620833333334,288,10,2018
94,2018-11-15 07:52:00,2018-11-15 07:52:00,NOORDWK10,2018005666,52.3022,4.3025,3.5,12.15,31.52,2246.1,2,2434.7,2,7.858,25.0,2,7.86,0.22,2.71,0.46,7.87,89.2,2018-11-15 07:52:00,11.295637585546983,17850.327777777777,319,11,2018
