,datetime,par1,par1_type,opt_k_bisulfate,opt_k_carbonic,opt_k_fluoride,opt_total_borate,opt_gas_constant,opt_pH_scale,salinity,temperature,pressure,total_ammonia,total_borate,total_calcium,total_fluoride,total_phosphate,total_silicate,total_sulfate,total_sulfide,peng_correction,gas_constant,total_alpha,total_beta,pH,pH_total,pH_sws,pH_free,pH_nbs,k_CO2,k_carbonic_1,k_carbonic_2,k_water,k_borate,k_bisulfate,k_fluoride,k_phosphoric_1,k_phosphoric_2,k_phosphoric_3,k_silicate,k_ammonia,k_sulfide,k_calcite,k_aragonite,fugacity_factor,vp_factor,fH,k_alpha,k_beta,longitude,latitude,nitrate,datenum,dayofyear,month,year,distance_to_shore
60,1980-05-31,8.433333333333334,3.0,1.0,4.0,1.0,1.0,3.0,4.0,32.96853111111111,10.301111111111112,0.0,0.0,391.5719537968254,9687.63303276728,64.36007347024932,0.005177777777777778,0.05433333333333333,26596.59396128364,0.0,0.0,83.14462618,0.0,0.0,8.433333333333334,8.324473030591188,8.316501601178928,8.38720448218265,8.433333333333334,0.04399115714124703,7.842543170337237e-07,4.616546427389455e-10,1.122882818269048e-14,1.272835977692312e-09,0.17136248300974796,0.0030061778260346518,0.019145726473424902,6.222650979896221e-07,5.834014789781338e-10,1.712247409170769e-10,1.3516607106930452e-10,1.3694456768516413e-07,4.020498030384956e-07,6.342868167470493e-07,0.9961646610680278,0.9878430437462234,0.7641588697313874,1.0000000000000001e-07,1.0000000000000001e-07,4.099634907033324,52.56922577580871,0.04555555555555555,3803.0,152,5,1980,33.87695207153804
61,1980-06-30,8.447422680412371,3.0,1.0,4.0,1.0,1.0,3.0,4.0,32.69480204081633,13.720618556701032,0.0,0.0,388.32083452478133,9607.199155550266,63.82570865382055,0.01776530612244898,0.05204081632653061,26375.769414582006,0.0,0.0,83.14462618,0.0,0.0,8.447422680412371,8.331428208883,8.323103398500853,8.402686481299467,8.447422680412371,0.039505458136495454,8.368146931392677e-07,5.157946637794278e-10,1.5481796281399672e-14,1.376549631481344e-09,0.14821648978962437,0.002798486018922005,0.01873867500142355,6.559035302558796e-07,6.920177286952578e-10,1.9586432703686127e-10,1.7751571285067174e-10,1.552568348718427e-07,3.976455841299486e-07,6.237028204096577e-07,0.9963291295954929,0.9847514884829545,0.7511073473492447,1e-07,1e-07,4.0280056444923495,52.4990417185098,0.048367346938775514,3833.0,182,6,1980,37.220270668163835
62,1980-07-31,8.1671875,3.0,1.0,4.0,1.0,1.0,3.0,4.0,32.39258046875,16.209375,0.0,0.0,384.7313057388393,9518.39290346408,63.23572172000998,0.019046875,0.0859375,26131.95920625034,0.0,0.0,83.14462618,0.0,0.0,8.1671875,8.045873277195696,8.037309812967296,8.12349611256932,8.1671875,0.036683853523340026,8.729256600648188e-07,5.562926847338872e-10,1.9336405203538527e-14,1.4517622003751837e-09,0.13365391761507342,0.002653700764612458,0.018390516915872485,6.771892283040618e-07,7.770374440496081e-10,2.148029316038925e-10,2.1552291376192027e-10,1.690112483519312e-07,3.9268315690870775e-07,6.131706431524463e-07,0.9964431349035768,0.982098378378341,0.7415634474375951,1e-07,1e-07,4.1503952386170155,52.61596700940729,0.10176470588235295,3864.0,213,7,1980,32.6263444508699
63,1980-08-31,8.197826086956521,3.0,1.0,4.0,1.0,1.0,3.0,4.0,32.648609782608695,17.602739726027398,0.0,0.0,387.7722024751553,9593.62579843095,63.73553365870231,0.02045,0.06391304347826086,26338.504887037157,0.0,0.0,83.14462618,0.0,0.0,8.197826086956521,8.09526274576608,8.086530420634809,8.177129283169677,8.219178082191782,0.035156484396777384,8.975861611444457e-07,5.860712557640367e-10,2.200479752689116e-14,1.5048116625734386e-09,0.12676139393384916,0.002592857903495269,0.01826608775160246,6.940165426802633e-07,8.337052232755572e-10,2.2669957394116727e-10,2.3913727551547334e-10,1.7740452408049946e-07,3.950169485276314e-07,6.144649903313895e-07,0.9965052447525993,0.9804801303867599,0.7368257912017054,1e-07,1e-07,4.088279574722388,52.54976578201144,0.08108695652173913,3895.0,244,8,1980,34.07119255242432
64,1980-09-30,8.023333333333333,3.0,1.0,4.0,1.0,1.0,3.0,4.0,33.33244333333333,17.416666666666668,0.0,0.0,395.89419124761906,9794.566764608297,65.07049084614056,0.021955555555555555,0.069,26890.17166358931,0.0,0.0,83.14462618,0.0,0.0,8.023333333333333,7.900738966381525,7.891962114383612,7.982796481995212,8.023333333333333,0.03519612612809319,9.031261957314969e-07,5.942400383555607e-10,2.1944386322570827e-14,1.5167639778042408e-09,0.12927159546205133,0.0026373814805638264,0.018433766648242134,7.011228316571477e-07,8.274342607022105e-10,2.2660464978556339e-10,2.351854159091075e-10,1.7709007328252163e-07,4.0591653878578226e-07,6.306194940299933e-07,0.9964972216374014,0.9807293142056809,0.7389845632037791,1e-07,1e-07,4.091835151904454,52.56773956609467,0.066,3925.0,274,9,1980,34.33757459342506
65,1980-10-31,8.075641025641024,3.0,1.0,4.0,1.0,1.0,3.0,4.0,33.50129620253164,14.349367088607593,0.0,0.0,397.8996808969259,9844.183310392826,65.40011981961955,0.036166666666666666,0.13499999999999998,27026.38977977198,0.0,0.0,83.14462618,0.0,0.0,8.075641025641024,7.959476877922866,7.951012478241051,8.03315599650533,8.075641025641024,0.038573926670253285,8.560076779023833e-07,5.393737672169231e-10,1.671135823682562e-14,1.4167807198052497e-09,0.14638673483904974,0.002804292812615349,0.018827209636570696,6.718475157243878e-07,7.13739694967547e-10,2.0223949086033874e-10,1.8592902524084118e-10,1.596059490951446e-07,4.093107011239076e-07,6.399521951533969e-07,0.9963585334697997,0.9841368030385977,0.7505634430158828,9.999999999999998e-08,9.999999999999998e-08,3.9361602654742387,52.44531936208678,0.13743589743589743,3956.0,305,10,1980,40.48649357017683
66,1980-11-30,8.13076923076923,3.0,1.0,4.0,1.0,1.0,3.0,4.0,33.80702307692308,11.003846153846155,0.0,0.0,401.5308426593407,9934.019577510013,65.99694968842225,0.03119230769230769,0.1596153846153846,27273.027809044106,0.0,0.0,83.14462618,0.0,0.0,8.13076923076923,8.021841463324181,8.013720738032386,8.08686089118766,8.13076923076923,0.04278726408394191,8.047483077529093e-07,4.846626256793959e-10,1.2230450593759351e-14,1.3137638341685634e-09,0.16896798464552745,0.003009662601124806,0.019244551479854474,6.389414941538977e-07,6.031741515562102e-10,1.776186123424913e-10,1.4263037305530026e-10,1.4145958842167538e-07,4.141909391848793e-07,6.514105446459265e-07,0.9961993866560263,0.9872723568645709,0.7637534530298582,9.999999999999998e-08,9.999999999999998e-08,4.1203519427115145,52.55814780788466,0.1123076923076923,3986.0,335,11,1980,32.18682963352243
67,1980-12-31,8.097142857142856,3.0,1.0,4.0,1.0,1.0,3.0,4.0,33.35852285714285,9.3,0.0,0.0,396.20394147755104,9802.230098333554,65.12140242793937,0.03548571428571429,0.16914285714285715,26911.21071149617,0.0,0.0,83.14462618,0.0,0.0,8.097142857142856,7.990829568578996,7.982936894558361,8.051430583285887,8.097142857142856,0.045416607738305186,7.720988562518828e-07,4.5115963614387974e-10,1.0319906147347586e-14,1.2505052635776358e-09,0.18003979916239363,0.0030877783983191305,0.019316042978262612,6.153845193234078e-07,5.545631721075545e-10,1.6503095494063892e-10,1.2486231685446032e-10,1.3213575680553982e-07,4.077190347826174e-07,6.436868137739112e-07,0.9961143034772209,0.988621386392032,0.7687768979777629,1e-07,1e-07,3.7157251364770154,52.26397530727421,0.18885714285714286,4017.0,366,12,1980,36.622106176409154
68,1981-01-31,7.948351648351648,3.0,1.0,4.0,1.0,1.0,3.0,4.0,32.39701648351648,6.2,0.0,0.0,384.7839929199372,9519.696403551505,63.244381560975405,0.046411111111111104,0.3601098901098901,26135.537857757525,0.0,0.0,83.14462618,0.0,0.0,7.948351648351648,7.846364564701442,7.838907278673412,7.899299566577169,7.948351648351648,0.050808759458084954,7.114160027164097e-07,3.9319891534202437e-10,7.445131851079084e-15,1.1369960660103817e-09,0.20161846235756714,0.0032277122815299007,0.01937660319563794,5.705144538002533e-07,4.708771102652757e-10,1.4329219816371617e-10,9.71433899463403e-11,1.1572950755837374e-07,3.9415229295314783e-07,6.266366461907043e-07,0.9959538044214477,0.9907905673471652,0.7772665992868756,1e-07,1e-07,4.071688826328779,52.52252408527037,0.3974725274725275,4048.0,31,1,1981,34.646583407505126
69,1981-02-28,8.153333333333332,3.0,1.0,4.0,1.0,1.0,3.0,4.0,32.69794777777778,5.6288888888888895,0.0,0.0,388.3581968920635,9608.123514151426,63.83184965722998,0.039258426966292136,0.3214444444444444,26378.307164546986,0.0,0.0,83.14462618,0.0,0.0,8.153333333333332,8.05299592178872,8.045577175055614,8.104803737429616,8.153333333333332,0.05171586440144124,7.05014976983154e-07,3.8786173847650887e-10,7.038036488107596e-15,1.125543151816853e-09,0.2081513947188788,0.0032844784702219694,0.01948534760632522,5.668870230365102e-07,4.57187755085025e-10,1.400913801529112e-10,9.248336237123022e-11,1.1320677893195244e-07,3.9819140414450367e-07,6.33060671376775e-07,0.9959235336211336,0.9911593440517446,0.7802915622710836,1e-07,1e-07,4.100448357436494,52.566716431371844,0.3814444444444444,4076.0,59,2,1981,33.74496096430879
70,1981-03-31,8.155882352941177,3.0,1.0,4.0,1.0,1.0,3.0,4.0,32.21735784313726,6.357843137254902,0.0,0.0,382.650161582633,9466.90463757036,62.89365791922737,0.04386274509803922,0.29970588235294116,25990.60243756247,0.0,0.0,83.14462618,0.0,0.0,8.155882352941177,8.053401169619805,8.045951795489454,8.10647293501027,8.155882352941177,0.050581395826269214,7.118265035685998e-07,3.933174070347331e-10,7.529395236886212e-15,1.137423511102655e-09,0.19991818323401758,0.0032086950019167256,0.01931694464454628,5.695369016080901e-07,4.713560346583103e-10,1.4391352268198782e-10,9.858974397688068e-11,1.1622651600971384e-07,3.91747633355304e-07,6.228697568720513e-07,0.9959620265943196,0.9906805474214623,0.7764247248472184,9.999999999999998e-08,9.999999999999998e-08,3.807944781690243,52.2980977583125,0.4723529411764706,4107.0,90,3,1981,36.84839298767744
71,1981-04-30,8.411818181818182,3.0,1.0,4.0,1.0,1.0,3.0,4.0,32.19369636363636,8.81,0.0,0.0,382.3691308103896,9459.95183370887,62.84746676336544,0.022477064220183484,0.08348623853211008,25971.5140905358,0.0,0.0,83.14462618000002,0.0,0.0,8.411818181818182,8.304527055810551,8.296789484935985,8.363262764449162,8.411818181818182,0.046452617484317144,7.518494420880599e-07,4.28711660113125e-10,9.574233100023103e-15,1.2105247234309971e-09,0.17948962983720543,0.0030515730301019623,0.019124320798360957,5.97868145059966e-07,5.408936748071687e-10,1.5979598729817315e-10,1.2007535545291003e-10,1.2850367152530378e-07,3.910933084710314e-07,6.196511044864703e-07,0.9960897413544356,0.9889973240890039,0.7673391173939386,1e-07,1e-07,4.089989559633906,52.56370638900281,0.3007339449541285,4137.0,120,4,1981,34.33616430893252
72,1981-05-31,8.319565217391304,3.0,1.0,4.0,1.0,1.0,3.0,4.0,32.32634130434783,11.65,0.0,0.0,383.9445737204969,9498.928866229218,63.106411819208994,0.017891304347826088,0.035760869565217394,26078.522304436246,0.0,0.0,83.14462618,0.0,0.0,8.319565217391304,8.20707263292551,8.19900807505769,8.27273361514984,8.319565217391304,0.042305986461582776,7.992116347347998e-07,4.754790467681814e-10,1.2685089039142216e-14,1.3014807749529623e-09,0.160359917392286,0.002894401671512028,0.01887915249778175,6.297451329425536e-07,6.247259204851708e-10,1.79885320219529e-10,1.5134772838300976e-10,1.4357156282086454e-07,3.926673578560553e-07,6.189083576282719e-07,0.9962300995443849,0.9866577558855982,0.7576572971711218,1e-07,1e-07,4.088279574722388,52.54976578201144,0.17815217391304347,4168.0,151,5,1981,34.07119255242432
73,1981-06-30,8.392727272727273,3.0,1.0,4.0,1.0,1.0,3.0,4.0,32.809036363636366,14.227272727272727,0.0,0.0,389.67761189610394,9640.766322843754,64.04871311176088,0.011018181818181818,0.026,26467.92529165906,0.0,0.0,83.14462618000002,0.0,0.0,8.392727272727273,8.275864119139499,8.267472828395332,8.348587874830537,8.392727272727273,0.03884018412193651,8.463722176282149e-07,5.262638647051627e-10,1.6216741107770588e-14,1.3958212260737175e-09,0.1452700706050517,0.0027759185720228497,0.018708229481622957,6.6277742878787e-07,7.099588463530045e-10,1.9990998847018164e-10,1.841193202479898e-10,1.5819529249393604e-07,3.9910751100024607e-07,6.251635110012567e-07,0.9963531195437865,0.984272096360379,0.7494755176525885,1e-07,1e-07,4.343941124660067,52.76347607396703,0.06418181818181817,4198.0,181,6,1981,21.142961507801907
74,1981-07-31,8.36304347826087,3.0,1.0,4.0,1.0,1.0,3.0,4.0,32.65744456521739,16.61195652173913,0.0,0.0,387.87713445031056,9596.221853788978,63.752780628422414,0.02159782608695652,0.02869565217391304,26345.632141963615,0.0,0.0,83.14462618,0.0,0.0,8.36304347826087,8.241224853593101,8.232591947203423,8.320320329107476,8.36304347826087,0.03617366478683018,8.826505596029648e-07,5.67855084861274e-10,2.0120279420062106e-14,1.472122642791631e-09,0.13189680183762417,0.002645193731825097,0.018399973410483213,6.84993549342631e-07,7.952144094465508e-10,2.185905141471951e-10,2.2155497960640984e-10,1.7166178229542897e-07,3.962674645318225e-07,6.177483255980982e-07,0.9964615083710932,0.9816705025880421,0.7405641850336776,1e-07,1e-07,4.088279574722388,52.54976578201144,0.08358695652173913,4229.0,212,7,1981,34.07119255242432
75,1981-08-31,8.391304347826088,3.0,1.0,4.0,1.0,1.0,3.0,4.0,32.478721739130435,17.67391304347826,0.0,0.0,385.7544179130435,9543.70507201686,63.40388385231186,0.01884782608695652,0.03369565217391304,26201.451668134556,0.0,0.0,83.14462618,0.0,0.0,8.391304347826088,8.2671018464881,8.258370887347542,8.349068567000662,8.391304347826088,0.03509819658056583,8.974432810243797e-07,5.853323919366634e-10,2.2060191121340353e-14,1.5042076448016484e-09,0.1261239690801008,0.0025838015575127458,0.01823687638416515,6.934410906115443e-07,8.370659752859184e-10,2.2703775453379225e-10,2.4032754875810937e-10,1.777076198547459e-07,3.9320704536886224e-07,6.117155705901262e-07,0.9965084537968367,0.9803999311766585,0.7363402662623406,1e-07,1e-07,4.088279574722388,52.54976578201144,0.07695652173913044,4260.0,243,8,1981,34.07119255242432
76,1981-09-30,8.347826086956522,3.0,1.0,4.0,1.0,1.0,3.0,4.0,32.68064855072464,17.734782608695653,0.0,0.0,388.1527315010352,9603.040225397173,63.79807867967668,0.026507246376811594,0.052173913043478265,26364.35141637532,0.0,0.0,83.14462618,0.0,0.0,8.347826086956522,8.223732457376308,8.214977514722724,8.306109614047037,8.347826086956522,0.03499953457331327,9.007810061383135e-07,5.8996727387834e-10,2.229007438369072e-14,1.5116066769653837e-09,0.12619640195437162,0.0025901092242050913,0.01826851475509293,6.965959848990726e-07,8.401865926022691e-10,2.2798173516265943e-10,2.413108452100786e-10,1.782927120506374e-07,3.9614817282645497e-07,6.158708160491079e-07,0.9965111362980372,0.9803289844095581,0.736477449264335,1e-07,1e-07,4.0832549532517675,52.54893279575115,0.05144927536231884,4290.0,273,9,1981,34.38344615832952
77,1981-10-31,8.216049382716049,3.0,1.0,4.0,1.0,1.0,3.0,4.0,32.76556790123457,13.490123456790124,0.0,0.0,389.16133075837746,9627.993339090608,63.96385542051615,0.03630864197530864,0.19592592592592592,26432.858122887556,0.0,0.0,83.14462618,0.0,0.0,8.216049382716049,8.100566853753165,8.092267941160227,8.171220156613506,8.216049382716049,0.03977866546864605,8.338338213609243e-07,5.140092077858577e-10,1.520549357782882e-14,1.371443291690211e-09,0.14946647123783452,0.002811832135733169,0.018767146635722005,6.539813576108966e-07,6.793733592596266e-10,1.942261904840895e-10,1.739290413887695e-10,1.5395226309487254e-07,3.991643838952741e-07,6.262689218447196e-07,0.9963185948302618,0.9849994074229738,0.7520165213115804,1.0000000000000001e-07,1.0000000000000001e-07,3.9272992619003135,52.42627607070523,0.15753086419753087,4321.0,304,10,1981,39.73168453074486
78,1981-11-30,8.18695652173913,3.0,1.0,4.0,1.0,1.0,3.0,4.0,32.997082608695656,12.006521739130434,0.0,0.0,391.9110640124224,9696.022743252192,64.41581075730144,0.03460869565217391,0.18739130434782608,26619.62721641058,0.0,0.0,83.14462618,0.0,0.0,8.18695652173913,8.074729113994243,8.066564369216238,8.141823904834624,8.18695652173913,0.04160100487459252,8.126191553353719e-07,4.905541424988221e-10,1.322169153556004e-14,1.3280659949986203e-09,0.1593085925363191,0.0029069276473727944,0.018984161583899817,6.416075602764896e-07,6.363399207574974e-10,1.8352013896224152e-10,1.544550439832788e-10,1.4610514419954245e-07,4.0227783358166584e-07,6.325917948806911e-07,0.9962482768633016,0.9864049196325458,0.7578972108751614,1e-07,1e-07,4.088279574722388,52.54976578201144,0.15347826086956523,4351.0,334,11,1981,34.07119255242432
79,1981-12-31,8.236363636363636,3.0,1.0,4.0,1.0,1.0,3.0,4.0,31.761004545454547,6.479545454545455,0.0,0.0,377.22998827272727,9332.807571906633,62.002780140406614,0.043954545454545454,0.41568181818181815,25622.450052475793,0.0,0.0,83.14462618,0.0,0.0,8.236363636363636,8.132660111092118,8.125223580081153,8.18598922694759,8.236363636363636,0.050521173815268244,7.097052598929597e-07,3.90203855168177e-10,7.585327357112716e-15,1.1329569968695983e-09,0.19622363313242727,0.003170880797029367,0.019224785642376042,5.677658416985585e-07,4.793748570891101e-10,1.4420422092426107e-10,9.963512626468263e-11,1.1658450346866503e-07,3.8513715901748184e-07,6.12989385637233e-07,0.9959684484940546,0.9905995653601103,0.7742324101177774,1.0000000000000001e-07,1.0000000000000001e-07,4.111506390812941,52.58957031477859,0.3668181818181818,4382.0,365,12,1981,33.840727540139184
80,1982-01-31,8.304347826086957,3.0,1.0,4.0,1.0,1.0,3.0,4.0,31.89151956521739,4.413043478260869,0.0,0.0,378.7801338074534,9371.158738128313,62.2575672351849,0.041934782608695646,0.43499999999999994,25727.740002300445,0.0,0.0,83.14462618,0.0,0.0,8.304347826086957,8.204714124726506,8.19749945036938,8.253769172275657,8.304347826086957,0.054349674292874704,6.775714766329902e-07,3.6283660955630544e-10,6.1616991278454024e-15,1.0755031264768164e-09,0.21532080549984586,0.0033162949051354336,0.01940555851103978,5.458719376843512e-07,4.31096864216319e-10,1.31842040304684e-10,8.39948973478421e-11,1.0693232606576803e-07,3.8663673905583244e-07,6.167639640910872e-07,0.9958570422707441,0.9918581087789701,0.7819173208371207,1e-07,1e-07,4.088279574722388,52.54976578201144,0.395,4413.0,31,1,1982,34.07119255242432
81,1982-02-28,8.186821705426356,3.0,1.0,4.0,1.0,1.0,3.0,4.0,32.09313023255814,5.094573643410853,0.0,0.0,381.1746925049834,9430.400994148335,62.65114489621887,0.040545454545454544,0.41120300751879696,25890.38470853421,0.0,0.0,83.14462618,0.0,0.0,8.186821705426356,8.086339152784047,8.079031919156943,8.13680793796019,8.186821705426356,0.052918845978624826,6.904658987116774e-07,3.7412041591776484e-10,6.603178795622909e-15,1.098666739107012e-09,0.20993376260919633,0.003282237849894783,0.019399127886357576,5.552530978995651e-07,4.4515370584985846e-10,1.3606703551651117e-10,8.861783660882303e-11,1.1019850402369687e-07,3.896601772561968e-07,6.208176936083339e-07,0.9958946280574018,0.9914769486221926,0.7802269217568334,1e-07,1e-07,3.9614209187808176,52.44168325580449,0.4158646616541354,4441.0,59,2,1982,38.8828661712673
82,1982-03-31,8.253260869565217,3.0,1.0,4.0,1.0,1.0,3.0,4.0,32.36536847826087,6.160869565217391,0.0,0.0,384.4081050403727,9510.396800238814,63.1825993743025,0.03708695652173913,0.26532608695652177,26110.006567248056,0.0,0.0,83.14462618,0.0,0.0,8.253260869565217,8.151269942731098,8.14381668257755,8.204147956340375,8.253260869565217,0.050851738024564795,7.1051790377205e-07,3.91773452420515e-10,7.384400934617128e-15,1.1348699885598618e-09,0.2016194688369895,0.0032283704915807483,0.01937915930554034,5.700731011911107e-07,4.71555570254495e-10,1.429472125047137e-10,9.667855996103636e-11,1.1550896316599493e-07,3.9348372232381096e-07,6.256053680246083e-07,0.9959519829923033,0.9908255737206528,0.7772580925120132,1e-07,1e-07,4.088279574722388,52.54976578201144,0.42413043478260876,4472.0,90,3,1982,34.07119255242432
83,1982-04-30,8.375,3.0,1.0,4.0,1.0,1.0,3.0,4.0,32.40364782608696,7.743478260869565,0.0,0.0,384.8627543229814,9521.644989405113,63.2573270481008,0.01887912087912088,0.08152173913043478,26140.88753879641,0.0,0.0,83.14462618,0.0,0.0,8.375,8.27009457880934,8.262457593412362,8.32649865219582,8.375,0.04808094821912784,7.366770726743083e-07,4.1480857027342654e-10,8.623835405902847e-15,1.1823160903204703e-09,0.1884714672372598,0.0031293976736605435,0.019263299415380238,5.883170490239408e-07,5.125318133666211e-10,1.5300454534149825e-10,1.0987295619132336e-10,1.232867157076966e-07,3.9398522858890347e-07,6.249310777132392e-07,0.9960353087741818,0.9897817306185321,0.7717350177220681,1e-07,1e-07,4.088279574722388,52.54976578201144,0.25619565217391305,4502.0,120,4,1982,34.07119255242432
84,1982-05-31,8.596739130434782,3.0,1.0,4.0,1.0,1.0,3.0,4.0,32.26161086956522,10.392391304347827,0.0,0.0,383.1757610993789,9479.908161420988,62.980047210354286,0.0062197802197802195,0.04,26026.30253507351,0.0,0.0,83.14462618,0.0,0.0,8.596739130434782,8.48654747955847,8.47862686869175,8.5490787932989,8.596739130434782,0.04404870390077699,7.782554170122478e-07,4.540718347105005e-10,1.1182803829985904e-14,1.2605034783933412e-09,0.16829998640838295,0.002961677405200699,0.01899297017547266,6.158178594810416e-07,5.864626027187801e-10,1.707389998580085e-10,1.3645541055277664e-10,1.367732990095166e-07,3.9188708392608257e-07,6.191622355713688e-07,0.996169046170866,0.987756178339155,0.7619158981278435,1e-07,1e-07,4.088279574722388,52.54976578201144,0.08,4533.0,151,5,1982,34.07119255242432
85,1982-06-30,8.454464285714286,3.0,1.0,4.0,1.0,1.0,3.0,4.0,32.46652946428571,14.782142857142857,0.0,0.0,385.6096085229592,9540.122434861076,63.38008249755537,0.012981981981981982,0.04162162162162162,26191.615834611475,0.0,0.0,83.14462618,0.0,0.0,8.454464285714286,8.336012766455287,8.327591997136226,8.409961149142683,8.454464285714286,0.03828856456431984,8.513795861285545e-07,5.314335307073847e-10,1.7026450222202846e-14,1.406343194633523e-09,0.1413832509327851,0.002729907878635037,0.018575103855588953,6.644079891289165e-07,7.296380339467182e-10,2.0369305795673643e-10,1.9299302335974443e-10,1.610169477970591e-07,3.9398106261299327e-07,6.168972886712707e-07,0.9963782946370696,0.9836606893541486,0.7467030066892022,1e-07,1e-07,3.954816128550463,52.43009330061154,0.04297297297297298,4563.0,181,6,1982,38.45390851031508
86,1982-07-31,8.344067796610169,3.0,1.0,4.0,1.0,1.0,3.0,4.0,32.405809322033896,17.656779661016948,0.0,0.0,384.88842671912835,9522.280133854383,63.26154664883102,0.023432203389830507,0.039491525423728815,26142.631275266078,0.0,0.0,83.14462618,0.0,0.0,8.344067796610169,8.21980226898843,8.211080265529093,8.301686956644202,8.344067796610169,0.03516153990214041,8.962614697571205e-07,5.841226585866724e-10,2.2095401457088746e-14,1.5020879758354327e-09,0.12621488216184754,0.002581996927848539,0.018222505391398088,6.922573111979611e-07,8.373040018770174e-10,2.2686892718130628e-10,2.4090226830365775e-10,1.7757647780579595e-07,3.921055431362126e-07,6.101014232289588e-07,0.9965072128712109,0.980375242959499,0.7362614334155297,1e-07,1e-07,4.20920101382543,52.662697482262395,0.049322033898305084,4594.0,212,7,1982,29.395091653040758
87,1982-08-31,8.274698795180724,3.0,1.0,4.0,1.0,1.0,3.0,4.0,32.781512048192766,18.981927710843372,0.0,0.0,389.3507016695353,9632.678444539531,63.99498105563141,0.02743373493975904,0.028313253012048192,26445.720691780218,0.0,0.0,83.14462618,0.0,0.0,8.274698795180724,8.148209313432941,8.139316188681292,8.23430989343691,8.274698795180724,0.033756681937506396,9.21354097408073e-07,6.16316159979955e-10,2.4978867519954947e-14,1.5577160523831637e-09,0.12059854426555318,0.002535466001641566,0.01812957126319722,7.096071107423379e-07,8.907441521076506e-10,2.38811799790353e-10,2.654821535767719e-10,1.8580875952972884e-07,3.971224936593712e-07,6.153890628347663e-07,0.9965650172845455,0.9787224477532623,0.7321963025318123,1e-07,1e-07,3.9188652946432034,52.40815052830592,0.04096385542168675,4625.0,243,8,1982,39.115562067713654
88,1982-09-30,8.255813953488373,3.0,1.0,4.0,1.0,1.0,3.0,4.0,33.441516279069766,18.279545454545453,0.0,0.0,397.1896662059801,9826.617287834106,65.283419434847,0.02781395348837209,0.06704545454545453,26978.163720018398,0.0,0.0,83.14462618,0.0,0.0,8.255813953488373,8.131562837904267,8.122685983642072,8.216305188517502,8.255813953488373,0.03432892478875344,9.179724566639441e-07,6.133662228205378e-10,2.38373474984986e-14,1.5500281907260558e-09,0.12532609974666042,0.0026005550008575498,0.018346109138625145,7.109348674729778e-07,8.636013693532567e-10,2.342105326002137e-10,2.516731240839693e-10,1.8235328726706507e-07,4.071380334322669e-07,6.31015211206898e-07,0.9965345962255313,0.9796285271927515,0.7360048738099686,1.0000000000000001e-07,1.0000000000000001e-07,4.111506390812941,52.58957031477859,0.04045454545454546,4655.0,273,9,1982,33.840727540139184
89,1982-10-31,8.230120481927711,3.0,1.0,4.0,1.0,1.0,3.0,4.0,33.21237590361446,15.927710843373495,0.0,0.0,394.468133232358,9759.285568901278,64.8360991902901,0.04174698795180723,0.15397590361445782,26793.31006349419,0.0,0.0,83.14462618,0.0,0.0,8.230120481927711,8.110366537915842,8.10176175614882,8.188120084083307,8.230120481927711,0.03685037837246685,8.780205482741399e-07,5.646897378418389e-10,1.9272181626076414e-14,1.4633726875628526e-09,0.13684657957716323,0.0027068631750215163,0.01858334413166452,6.84553095657755e-07,7.697820337846529e-10,2.1428824597500795e-10,2.1066793223074728e-10,1.6831839675757244e-07,4.047696901280328e-07,6.310813704370416e-07,0.9964303632159061,0.9824182736094409,0.7441364917850812,1e-07,1e-07,3.9188652946432034,52.40815052830592,0.1155421686746988,4686.0,304,10,1982,39.115562067713654
90,1982-11-30,8.210975609756098,3.0,1.0,4.0,1.0,1.0,3.0,4.0,33.21626341463415,12.776829268292683,0.0,0.0,394.5143057560976,9760.427893988273,64.8436882604249,0.03874074074074074,0.2535802469135802,26796.446222389543,0.0,0.0,83.14462618,0.0,0.0,8.210975609756098,8.097540316020194,8.089273639172047,8.166839718387946,8.210975609756098,0.040619171168693735,8.274329360276549e-07,5.075014839270315e-10,1.44169652835726e-14,1.3585719063447871e-09,0.15536492249863357,0.002876638891305726,0.01894134669479896,6.520370340313155e-07,6.619817600171388e-10,1.898317224082706e-10,1.6508812902165178e-10,1.506274267753068e-07,4.053612566969179e-07,6.36133125913413e-07,0.9962842194540946,0.9856417510414364,0.7556305848781334,1e-07,1e-07,3.94159415181565,52.43888692506927,0.18888888888888888,4716.0,334,11,1982,39.759772506943435
91,1982-12-31,8.246296296296297,3.0,1.0,4.0,1.0,1.0,3.0,4.0,33.57177962962963,9.872222222222222,0.0,0.0,398.73682262962967,9864.89450235694,65.53771522935051,0.030185185185185183,0.22537037037037036,27083.250641580074,0.0,0.0,83.14462618,0.0,0.0,8.246296296296297,8.139222928748397,8.131248612186923,8.201308671965707,8.246296296296297,0.04449054125692009,7.836966361515127e-07,4.6304527804828806e-10,1.0943230758099371e-14,1.2728919853428566e-09,0.1764554509095529,0.003064656677639895,0.019305706740350568,6.239073976096441e-07,5.701267971963907e-10,1.6928660829418048e-10,1.305689687831944e-10,1.35282892610723e-07,4.108225055195829e-07,6.476877744205616e-07,0.9961431707286249,0.9881839048473834,0.767285188002713,1e-07,1e-07,4.3299496596545515,52.750570702585755,0.18759259259259262,4747.0,365,12,1982,21.62763672941205
